Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.384,0.0,0.384,0.128,0.512,101.834,110.31,100.939,101.21,211.51,0,0,0.892,1.0,-,,
2,unknown,0,0,2,1,0,0.832,0.0,0.832,0.024,0.856,100.113,100.95,100.081,100.13,201.09,0,0,0.892,1.0,-,,
3,unknown,0,0,3,1,0,0.376,0.0,0.376,0.16,0.536,101.594,107.9,100.885,101.14,209.04,0,0,0.892,1.0,-,,
4,unsat,0,1,3,0,0,0.896,0.0,0.896,0,0.896,0.05,0.46,0,0.0,0.46,0,0,0.892,1.0,-,,
5,unsat,0,2,3,0,0,0.896,0.0,0.896,0,0.896,0.053,0.31,0,0.0,0.31,0,0,0.892,1.0,-,,
6,unknown,0,2,4,1,0,0.648,0.0,0.648,0.056,0.704,100.38,104.13,100.031,100.15,204.28,0,0,0.892,1.0,-,,
7,unsat,0,3,4,0,0,0.888,0.0,0.888,0,0.888,9.886,10.44,0,0.0,10.44,0,0,0.892,1.0,-,,
8,unsat,0,4,4,0,0,0.896,0.0,0.896,0,0.896,0.052,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
9,unknown,0,4,5,1,0,0.768,0.0,0.768,0.032,0.8,100.047,101.44,100.036,100.11,201.55,0,0,0.892,1.0,-,,
10,unsat,0,5,5,0,0,0.88,0.0,0.88,0,0.88,0.067,0.49,0,0.0,0.49,0,0,0.892,1.0,-,,
11,unsat,0,6,5,0,0,0.84,0.0,0.84,0,0.84,36.318,37.57,0,0.0,37.57,0,0,0.892,1.0,-,,
12,unsat,0,7,5,0,0,0.8,0.0,0.8,0,0.8,6.945,7.78,0,0.0,7.78,0,0,0.892,1.0,-,,
13,unsat,0,8,5,0,0,0.888,0.0,0.888,0,0.888,7.076,7.63,0,0.0,7.63,0,0,0.892,1.0,-,,
14,unknown,0,8,6,1,0,0.568,0.0,0.568,0.032,0.6,100.333,105.29,100.418,100.6,205.89,0,0,0.892,1.0,-,,
15,unsat,0,9,6,0,0,0.896,0.0,0.896,0,0.896,0.053,0.31,0,0.0,0.31,0,0,0.892,1.0,-,,
16,unknown,0,9,7,1,0,0.56,0.0,0.56,0.152,0.712,100.256,105.68,100.277,100.38,206.06,0,0,0.892,1.0,-,,
17,unsat,0,10,7,0,0,0.8,0.0,0.8,0,0.8,72.51,72.86,0,0.0,72.86,0,0,0.892,1.0,-,,
18,unsat,0,11,7,0,0,0.896,0.0,0.896,0,0.896,0.053,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
19,unknown,0,11,8,1,0,0.456,0.0,0.456,0.184,0.64,103.414,110.22,100.073,100.23,210.45,0,0,0.892,1.0,-,,
20,unknown,0,11,9,1,0,0.632,0.0,0.632,0.064,0.696,100.086,103.8,100.124,100.24,204.04,0,0,0.892,1.0,-,,
