Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7273,0.0,0.7273,0,0.7273,36.919,37.11,0,0.0,37.11,1,1,0.8889,1.0,-,"[  1.   9.   0.   6.   0.   0.   1.   0.   0.   0. 100.  -3.  22. 536.
   0.   2.]","[  0.   9.   0.   6.   0.   0.   1.   0.   0.   0. 100.  -3.  22. 536.
   0.   2.]"
2,unsat,1,1,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
3,sat,2,1,0,0,0,0.6667,0.0,0.6667,0,0.6667,7.293,7.67,0,0.0,7.67,1,1,0.8889,1.0,-,"[  1.   0.   0.   0.   1.   0.   1.   0.   0.   0. 301.   1.  17.   1.
   6.   0.]","[  0.   0.   0.   0.   1.   0.   1.   0.   0.   0. 301.   1.  17.   1.
   6.   0.]"
4,unsat,2,2,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
5,unsat,2,3,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
6,sat,3,3,0,0,0,0.8182,0.0,0.8182,0,0.8182,0.143,0.29,0,0.0,0.29,1,1,0.8889,1.0,-,"[  0.   0.   0.   6.   0.   0.   1.   1.  11.   0. 806.  -2.  38. 999.
   4.   1.]","[  1.   0.   0.   6.   0.   0.   1.   1.  11.   0. 806.  -2.  38. 999.
   4.   1.]"
7,unsat,3,4,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
8,unsat,3,5,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
9,unsat,3,6,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
10,unsat,3,7,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.17,0,0.0,0.17,0,0,0.8889,1.0,-,,
11,unsat,3,8,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
12,unsat,3,9,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
13,unsat,3,10,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
14,sat,4,10,0,0,0,0.7879,0.0,0.7879,0,0.7879,0.784,0.93,0,0.0,0.93,1,1,0.8889,1.0,-,"[  1.   0.   2.   0.   0.   0.   0.   1.   1.   5. 600.   1.  46. 387.
   2.   0.]","[  0.   0.   2.   0.   0.   0.   0.   1.   1.   5. 600.   1.  46. 387.
   2.   0.]"
15,unsat,4,11,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
16,sat,5,11,0,0,0,0.8182,0.0,0.8182,0,0.8182,0.095,0.23,0,0.0,0.23,1,1,0.8889,1.0,-,"[  0.   2.   2.   5.   0.   0.   1.   1.   8.   5. 567.  -3.  13. 928.
   7.   0.]","[  1.   2.   2.   5.   0.   0.   1.   1.   8.   5. 567.  -3.  13. 928.
   7.   0.]"
17,unsat,5,12,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
18,unsat,5,13,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
19,sat,6,13,0,0,0,0.7273,0.0,0.7273,0,0.7273,2.47,2.8,0,0.0,2.8,1,1,0.8889,1.0,-,"[  1.  10.   2.   0.   0.   0.   0.   0.   0.   6. 284.  -3.   1. 906.
   3.   2.]","[  0.  10.   2.   0.   0.   0.   0.   0.   0.   6. 284.  -3.   1. 906.
   3.   2.]"
20,sat,7,13,0,0,0,0.8182,0.0,0.8182,0,0.8182,0.089,0.22,0,0.0,0.22,1,1,0.8889,1.0,-,"[  0.   3.   2.   5.   1.   0.   0.   1.  10.   2. 805.   0.  23. 753.
   7.   2.]","[  1.   3.   2.   5.   1.   0.   0.   1.  10.   2. 805.   0.  23. 753.
   7.   2.]"
21,unsat,7,14,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
22,unsat,7,15,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
23,unsat,7,16,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
24,unsat,7,17,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
25,unsat,7,18,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.017,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
26,unsat,7,19,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
27,unsat,7,20,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
28,unsat,7,21,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
29,unsat,7,22,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.017,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
30,unsat,7,23,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
31,sat,8,23,0,0,0,0.8182,0.0,0.8182,0,0.8182,0.126,0.26,0,0.0,0.26,1,1,0.8889,1.0,-,"[  0.   2.   0.   2.   1.   0.   1.   0.   6.   1. 700.   1.  39. 539.
   0.   0.]","[  1.   2.   0.   2.   1.   0.   1.   0.   6.   1. 700.   1.  39. 539.
   0.   0.]"
32,unsat,8,24,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
33,unsat,8,25,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
34,unsat,8,26,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
35,unsat,8,27,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
36,unsat,8,28,0,0,0,0.8182,0.0,0.8182,0,0.8182,0.045,0.29,0,0.0,0.29,0,0,0.8889,1.0,-,,
37,unsat,8,29,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
38,unsat,8,30,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.16,0,0.0,0.16,0,0,0.8889,1.0,-,,
39,unsat,8,31,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.015,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
40,sat,9,31,0,1,1,0.5455,0.0,0.5455,0.0909,0.6364,100.009,100.52,22.631,22.68,123.2,1,1,0.8889,1.0,-,"[  0.  10.   2.   6.   1.   0.   0.   0.   0.   6.  99.  -2.   7. 600.
   2.   1.]","[  1.  10.   2.   6.   1.   0.   0.   0.   0.   6.  99.  -2.   7. 600.
   2.   1.]"
41,unsat,9,32,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.017,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
42,unsat,9,33,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
43,unsat,9,34,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.024,0.24,0,0.0,0.24,0,0,0.8889,1.0,-,,
44,unsat,9,35,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.026,0.23,0,0.0,0.23,0,0,0.8889,1.0,-,,
45,unsat,9,36,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
46,unsat,9,37,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.03,0.23,0,0.0,0.23,0,0,0.8889,1.0,-,,
47,unsat,9,38,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.016,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
48,unsat,9,39,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.029,0.23,0,0.0,0.23,0,0,0.8889,1.0,-,,
49,unsat,9,40,0,0,0,0.8485,0.0,0.8485,0,0.8485,0.017,0.15,0,0.0,0.15,0,0,0.8889,1.0,-,,
