Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
21,unsat,8,13,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
22,unsat,8,14,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
23,unsat,8,15,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
24,unsat,8,16,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
25,unsat,8,17,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.15,0,0.0,0.15,0,0,0.8894,1.0,-,,
26,unsat,8,18,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
27,unsat,8,19,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
28,unsat,8,20,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
29,unsat,8,21,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
30,unsat,8,22,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.15,0,0.0,0.15,0,0,0.8894,1.0,-,,
31,sat,9,22,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.517,0.64,0,0.0,0.64,1,1,0.8894,1.0,-,"[  0.  10.   0.   4.   0.   1.   1.   1.  10.   6. 700.   0.  37. 588.
   0.   0.]","[  1.  10.   0.   4.   0.   1.   1.   1.  10.   6. 700.   0.  37. 588.
   0.   0.]"
32,unsat,9,23,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
33,unsat,9,24,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
34,unsat,9,25,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
35,unsat,9,26,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
36,sat,10,26,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.092,0.25,0,0.0,0.25,1,1,0.8894,1.0,-,"[0.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 1.100e+01 4.000e+00 1.504e+03 1.000e+00 4.600e+01 9.950e+02
 7.000e+00 1.000e+00]","[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 1.100e+01 4.000e+00 1.504e+03 1.000e+00 4.600e+01 9.950e+02
 7.000e+00 1.000e+00]"
37,unsat,10,27,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
38,unsat,10,28,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
39,unsat,10,29,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
40,sat,11,29,0,0,0,0.5263,0.0,0.5263,0,0.5263,5.314,5.48,0,0.0,5.48,1,1,0.8894,1.0,-,"[  1.   5.   2.   5.   1.   0.   0.   1.   0.   2.  99.  -3.  12. 604.
   1.   2.]","[  0.   5.   2.   5.   1.   0.   0.   1.   0.   2.  99.  -3.  12. 604.
   1.   2.]"
41,unsat,11,30,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
42,unsat,11,31,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
43,sat,12,31,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.889,1.01,0,0.0,1.01,1,1,0.8894,1.0,-,"[ 0.000e+00  1.000e+01  2.000e+00  5.000e+00  0.000e+00  1.000e+00
  0.000e+00  0.000e+00  1.000e+00  4.000e+00  1.154e+03 -3.000e+00
  3.100e+01  3.200e+01  7.000e+00  2.000e+00]","[ 1.000e+00  1.000e+01  2.000e+00  5.000e+00  0.000e+00  1.000e+00
  0.000e+00  0.000e+00  1.000e+00  4.000e+00  1.154e+03 -3.000e+00
  3.100e+01  3.200e+01  7.000e+00  2.000e+00]"
44,unsat,12,32,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.014,0.12,0,0.0,0.12,0,0,0.8894,1.0,-,,
45,unsat,12,33,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
46,unsat,12,34,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
47,unsat,12,35,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
48,unsat,12,36,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.013,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
49,unsat,12,37,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
50,sat,13,37,0,0,0,0.6842,0.0526,0.7368,0,0.7368,0.482,0.63,0,0.0,0.63,1,1,0.8894,1.0,-,"[  0.   6.   2.   0.   0.   1.   1.   1.  10.   6. 900.  -2.  48. 779.
   7.   0.]","[  1.   6.   2.   0.   0.   1.   1.   1.  10.   6. 900.  -2.  48. 779.
   7.   0.]"
51,unsat,13,38,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.013,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
52,unsat,13,39,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
53,sat,14,39,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.244,0.45,0,0.0,0.45,1,1,0.8894,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 5.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.20e+03 1.00e+00 5.00e+01 6.96e+02 7.00e+00 0.00e+00]","[1.00e+00 0.00e+00 0.00e+00 5.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.20e+03 1.00e+00 5.00e+01 6.96e+02 7.00e+00 0.00e+00]"
54,sat,15,39,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.09,0.26,0,0.0,0.26,1,1,0.8894,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.50e+03 1.00e+00 5.00e+01 8.97e+02 7.00e+00 0.00e+00]","[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.50e+03 1.00e+00 5.00e+01 8.97e+02 7.00e+00 0.00e+00]"
55,unsat,15,40,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
56,unsat,15,41,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
57,unsat,15,42,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.013,0.12,0,0.0,0.12,0,0,0.8894,1.0,-,,
58,unsat,15,43,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
59,sat,16,43,0,0,0,0.6842,0.0,0.6842,0,0.6842,1.286,1.41,0,0.0,1.41,1,1,0.8894,1.0,-,"[  1.   0.   0.   0.   1.   1.   1.   1.   3.   0. 612.   1.  26. 198.
   3.   0.]","[  0.   0.   0.   0.   1.   1.   1.   1.   3.   0. 612.   1.  26. 198.
   3.   0.]"
60,unsat,16,44,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
61,unsat,16,45,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
62,sat,17,45,0,0,0,0.6842,0.0,0.6842,0,0.6842,7.624,7.75,0,0.0,7.75,1,1,0.8894,1.0,-,"[  1.   9.   0.   0.   1.   0.   0.   0.   4.   5. 526.  -2.  30. 490.
   6.   0.]","[  0.   9.   0.   0.   1.   0.   0.   0.   4.   5. 526.  -2.  30. 490.
   6.   0.]"
63,sat,18,45,0,0,0,0.6842,0.0,0.6842,0,0.6842,1.016,1.15,0,0.0,1.15,1,1,0.8894,1.0,-,"[  0.  10.   2.   1.   1.   1.   1.   1.   9.   6. 710.   0.  34. 601.
   0.   1.]","[  1.  10.   2.   1.   1.   1.   1.   1.   9.   6. 710.   0.  34. 601.
   0.   1.]"
64,unsat,18,46,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
65,unsat,18,47,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
66,unsat,18,48,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
67,sat,19,48,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.323,0.48,0,0.0,0.48,1,1,0.8894,1.0,-,"[0.0e+00 1.0e+01 2.0e+00 5.0e+00 1.0e+00 1.0e+00 1.0e+00 1.0e+00 1.1e+01
 4.0e+00 1.1e+03 1.0e+00 5.0e+01 5.9e+02 7.0e+00 0.0e+00]","[1.0e+00 1.0e+01 2.0e+00 5.0e+00 1.0e+00 1.0e+00 1.0e+00 1.0e+00 1.1e+01
 4.0e+00 1.1e+03 1.0e+00 5.0e+01 5.9e+02 7.0e+00 0.0e+00]"
68,unsat,19,49,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
69,unsat,19,50,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
70,sat,20,50,0,0,0,0.6842,0.0526,0.7368,0,0.7368,0.289,0.45,0,0.0,0.45,1,1,0.8894,1.0,-,"[  0.  10.   2.   0.   1.   1.   0.   0.   1.   5. 902.   0.  45. 596.
   7.   1.]","[  1.  10.   2.   0.   1.   1.   0.   0.   1.   5. 902.   0.  45. 596.
   7.   1.]"
71,unsat,20,51,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
72,unsat,20,52,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
73,unsat,20,53,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
74,sat,21,53,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.351,0.47,0,0.0,0.47,1,1,0.8894,1.0,-,"[  0.   5.   0.   6.   1.   0.   0.   1.   0.   1. 398.   0.  22. 438.
   0.   1.]","[  1.   5.   0.   6.   1.   0.   0.   1.   0.   1. 398.   0.  22. 438.
   0.   1.]"
75,unsat,21,54,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
76,unsat,21,55,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
77,unsat,21,56,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
78,unsat,21,57,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.023,0.2,0,0.0,0.2,0,0,0.8894,1.0,-,,
79,unsat,21,58,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.023,0.2,0,0.0,0.2,0,0,0.8894,1.0,-,,
80,unsat,21,59,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
81,unsat,21,60,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
82,unsat,21,61,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
83,unsat,21,62,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.022,0.18,0,0.0,0.18,0,0,0.8894,1.0,-,,
84,unsat,21,63,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
85,unsat,21,64,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
86,unsat,21,65,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
87,unsat,21,66,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.013,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
88,unsat,21,67,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
89,unsat,21,68,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.014,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
90,unsat,21,69,0,0,0,0.8421,0.0,0.8421,0,0.8421,0.013,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
91,sat,22,69,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.548,0.72,0,0.0,0.72,1,1,0.8894,1.0,-,"[  0.  10.   2.   1.   0.   1.   1.   1.   8.   6. 904.  -2.  50. 902.
   7.   2.]","[  1.  10.   2.   1.   0.   1.   1.   1.   8.   6. 904.  -2.  50. 902.
   7.   2.]"
92,unsat,22,70,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
93,unsat,22,71,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
94,sat,23,71,0,0,0,0.7368,0.0526,0.7895,0,0.7895,0.069,0.23,0,0.0,0.23,1,1,0.8894,1.0,-,"[ 0.000e+00  5.000e+00  0.000e+00  3.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  1.000e+01  0.000e+00  1.131e+03 -2.000e+00
  4.300e+01  2.070e+02  2.000e+00  0.000e+00]","[ 1.000e+00  5.000e+00  0.000e+00  3.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  1.000e+01  0.000e+00  1.131e+03 -2.000e+00
  4.300e+01  2.070e+02  2.000e+00  0.000e+00]"
95,unsat,23,72,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.17,0,0.0,0.17,0,0,0.8894,1.0,-,,
96,unsat,23,73,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
97,unsat,23,74,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
98,sat,24,74,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.442,0.56,0,0.0,0.56,1,1,0.8894,1.0,-,"[0.000e+00 0.000e+00 2.000e+00 5.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.000e+00 2.000e+00 1.001e+03 1.000e+00 5.000e+01 6.120e+02
 7.000e+00 1.000e+00]","[1.000e+00 0.000e+00 2.000e+00 5.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.000e+00 2.000e+00 1.001e+03 1.000e+00 5.000e+01 6.120e+02
 7.000e+00 1.000e+00]"
99,sat,25,74,0,0,0,0.5789,0.0,0.5789,0,0.5789,6.546,6.69,0,0.0,6.69,1,1,0.8894,1.0,-,"[  1.  10.   0.   2.   0.   0.   1.   0.   5.   6.  20.  -2.   1. 300.
   1.   0.]","[  0.  10.   0.   2.   0.   0.   1.   0.   5.   6.  20.  -2.   1. 300.
   1.   0.]"
100,sat,26,74,0,0,0,0.6842,0.0,0.6842,0,0.6842,1.074,1.21,0,0.0,1.21,1,1,0.8894,1.0,-,"[  0.   0.   1.   0.   1.   0.   0.   0.   6.   2. 599.   0.  28. 291.
   1.   0.]","[  1.   0.   1.   0.   1.   0.   0.   0.   6.   2. 599.   0.  28. 291.
   1.   0.]"
101,unsat,26,75,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
102,unsat,26,76,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
103,unsat,26,77,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.14,0,0.0,0.14,0,0,0.8894,1.0,-,,
104,unsat,26,78,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
105,sat,27,78,0,0,0,0.4737,0.0,0.4737,0,0.4737,4.725,5.0,0,0.0,5.0,1,1,0.8894,1.0,-,"[  1.  10.   2.   2.   0.   1.   0.   0.   3.   2. 199.   1.   1. 100.
   2.   0.]","[  0.  10.   2.   2.   0.   1.   0.   0.   3.   2. 199.   1.   1. 100.
   2.   0.]"
106,sat,28,78,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.762,0.88,0,0.0,0.88,1,1,0.8894,1.0,-,"[  1.  10.   1.   5.   0.   0.   0.   1.   0.   4. 262.   0.   2. 500.
   1.   2.]","[  0.  10.   1.   5.   0.   0.   0.   1.   0.   4. 262.   0.   2. 500.
   1.   2.]"
107,sat,29,78,0,0,0,0.6842,0.0526,0.7368,0,0.7368,0.297,0.45,0,0.0,0.45,1,1,0.8894,1.0,-,"[  0.   0.   0.   6.   1.   0.   0.   1.   7.   2. 900.   1.  45. 499.
   6.   2.]","[  1.   0.   0.   6.   1.   0.   0.   1.   7.   2. 900.   1.  45. 499.
   6.   2.]"
108,sat,30,78,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.101,0.22,0,0.0,0.22,1,1,0.8894,1.0,-,"[0.000e+00 2.000e+00 2.000e+00 5.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00 3.000e+00 6.000e+00 1.213e+03 1.000e+00 5.000e+01 4.240e+02
 6.000e+00 2.000e+00]","[1.000e+00 2.000e+00 2.000e+00 5.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00 3.000e+00 6.000e+00 1.213e+03 1.000e+00 5.000e+01 4.240e+02
 6.000e+00 2.000e+00]"
109,sat,31,78,0,0,0,0.6842,0.0526,0.7368,0,0.7368,0.524,0.71,0,0.0,0.71,1,1,0.8894,1.0,-,"[ 0.000e+00  9.000e+00  1.000e+00  0.000e+00  1.000e+00  1.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  1.127e+03 -2.000e+00
  4.800e+01  3.970e+02  0.000e+00  2.000e+00]","[ 1.000e+00  9.000e+00  1.000e+00  0.000e+00  1.000e+00  1.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  1.127e+03 -2.000e+00
  4.800e+01  3.970e+02  0.000e+00  2.000e+00]"
110,sat,32,78,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.074,0.2,0,0.0,0.2,1,1,0.8894,1.0,-,"[ 1.000e+00  0.000e+00  0.000e+00  5.000e+00  0.000e+00  1.000e+00
  1.000e+00  0.000e+00  4.000e+00  4.000e+00  1.099e+03 -1.000e+00
  3.900e+01  1.280e+02  0.000e+00  1.000e+00]","[ 0.000e+00  0.000e+00  0.000e+00  5.000e+00  0.000e+00  1.000e+00
  1.000e+00  0.000e+00  4.000e+00  4.000e+00  1.099e+03 -1.000e+00
  3.900e+01  1.280e+02  0.000e+00  1.000e+00]"
111,sat,33,78,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.41,0.53,0,0.0,0.53,1,1,0.8894,1.0,-,"[  1.   7.   0.   0.   0.   1.   1.   1.   6.   6. 400.  -3.  23. 595.
   7.   2.]","[  0.   7.   0.   0.   0.   1.   1.   1.   6.   6. 400.  -3.  23. 595.
   7.   2.]"
112,unsat,33,79,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
113,unsat,33,80,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.02,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
114,unsat,33,81,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.021,0.15,0,0.0,0.15,0,0,0.8894,1.0,-,,
115,sat,34,81,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.742,0.87,0,0.0,0.87,1,1,0.8894,1.0,-,"[  1.   7.   0.   0.   0.   0.   1.   0.   1.   6. 295.  -3.  27. 719.
   0.   2.]","[  0.   7.   0.   0.   0.   0.   1.   0.   1.   6. 295.  -3.  27. 719.
   0.   2.]"
116,sat,35,81,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.657,0.78,0,0.0,0.78,1,1,0.8894,1.0,-,"[  0.   0.   0.   6.   1.   1.   1.   1.  10.   1. 400.  -2.  16. 399.
   7.   0.]","[  1.   0.   0.   6.   1.   1.   1.   1.  10.   1. 400.  -2.  16. 399.
   7.   0.]"
117,sat,36,81,0,0,0,0.6842,0.0526,0.7368,0,0.7368,0.54,0.7,0,0.0,0.7,1,1,0.8894,1.0,-,"[  0.   8.   0.   0.   1.   0.   1.   1.  11.   1. 701.  -3.  46. 799.
   1.   0.]","[  1.   8.   0.   0.   1.   0.   1.   1.  11.   1. 701.  -3.  46. 799.
   1.   0.]"
