Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
38,sat,16,21,1,0,0,0.9457,0.0,0.9457,0,0.9457,0.054,0.43,0,0.0,0.43,1,1,0.887,1.0,-,"[ 0.000e+00  7.000e+00  0.000e+00  6.000e+00  1.000e+00  0.000e+00
  0.000e+00  1.000e+00  1.100e+01  0.000e+00  1.696e+03 -3.000e+00
  1.000e+00  3.140e+02  7.000e+00  2.000e+00]","[ 1.000e+00  7.000e+00  0.000e+00  6.000e+00  1.000e+00  0.000e+00
  0.000e+00  1.000e+00  1.100e+01  0.000e+00  1.696e+03 -3.000e+00
  1.000e+00  3.140e+02  7.000e+00  2.000e+00]"
39,unsat,16,22,1,0,0,0.9457,0.0,0.9457,0,0.9457,0.022,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
40,unknown,16,22,2,1,0,0.4186,0.0,0.4186,0.3101,0.7287,100.29,128.7,100.043,100.18,228.88,0,0,0.887,1.0,-,,
41,sat,17,22,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.063,0.3,0,0.0,0.3,1,1,0.887,1.0,-,"[0.000e+00 0.000e+00 2.000e+00 3.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 4.000e+00 5.000e+00 2.686e+03 1.000e+00 3.300e+01 3.920e+02
 0.000e+00 0.000e+00]","[1.000e+00 0.000e+00 2.000e+00 3.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 4.000e+00 5.000e+00 2.686e+03 1.000e+00 3.300e+01 3.920e+02
 0.000e+00 0.000e+00]"
42,unsat,17,23,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
43,sat,18,23,2,0,0,0.7752,0.0,0.7752,0,0.7752,11.506,23.98,0,0.0,23.98,1,1,0.887,1.0,-,"[0.0e+00 5.0e+00 2.0e+00 0.0e+00 1.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 4.0e+00 1.1e+03 1.0e+00 5.0e+01 9.8e+01 0.0e+00 1.0e+00]","[1.0e+00 5.0e+00 2.0e+00 0.0e+00 1.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 4.0e+00 1.1e+03 1.0e+00 5.0e+01 9.8e+01 0.0e+00 1.0e+00]"
44,unsat,18,24,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.229,3.13,0,0.0,3.13,0,0,0.887,1.0,-,,
45,unsat,18,25,2,0,0,0.9612,0.0,0.9612,0,0.9612,0.384,0.76,0,0.0,0.76,0,0,0.887,1.0,-,,
46,unsat,18,26,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.441,3.48,0,0.0,3.48,0,0,0.887,1.0,-,,
47,unsat,18,27,2,0,0,0.969,0.0,0.969,0,0.969,0.088,0.32,0,0.0,0.32,0,0,0.887,1.0,-,,
48,unsat,18,28,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.208,3.11,0,0.0,3.11,0,0,0.887,1.0,-,,
49,unsat,18,29,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
50,sat,19,29,2,0,0,0.8992,0.0,0.8992,0,0.8992,1.163,2.08,0,0.0,2.08,1,1,0.887,1.0,-,"[  0.   9.   0.   2.   1.   1.   0.   0.   7.   6. 997.   0.   1. 700.
   7.   2.]","[  1.   9.   0.   2.   1.   1.   0.   0.   7.   6. 997.   0.   1. 700.
   7.   2.]"
51,unsat,19,30,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.208,3.1,0,0.0,3.1,0,0,0.887,1.0,-,,
52,unsat,19,31,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.021,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
53,sat,20,31,2,0,0,0.907,0.0,0.907,0,0.907,0.711,2.5,0,0.0,2.5,1,1,0.887,1.0,-,"[0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 1.100e+01 4.000e+00 1.215e+03 1.000e+00 4.500e+01 6.990e+02
 2.000e+00 0.000e+00]","[1.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 1.100e+01 4.000e+00 1.215e+03 1.000e+00 4.500e+01 6.990e+02
 2.000e+00 0.000e+00]"
54,sat,21,31,2,0,0,0.9147,0.0078,0.9225,0,0.9225,0.656,2.73,0,0.0,2.73,1,1,0.887,1.0,-,"[0.00e+00 1.00e+00 2.00e+00 4.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 1.50e+03 1.00e+00 5.00e+01 8.99e+02 7.00e+00 0.00e+00]","[1.00e+00 1.00e+00 2.00e+00 4.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 1.50e+03 1.00e+00 5.00e+01 8.99e+02 7.00e+00 0.00e+00]"
55,unsat,21,32,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.02,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
56,unsat,21,33,2,0,0,0.969,0.0,0.969,0,0.969,0.101,0.47,0,0.0,0.47,0,0,0.887,1.0,-,,
57,unsat,21,34,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.0,2.91,0,0.0,2.91,0,0,0.887,1.0,-,,
58,unsat,21,35,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.24,0,0.0,0.24,0,0,0.887,1.0,-,,
59,sat,22,35,2,0,0,0.8992,0.0,0.8992,0,0.8992,8.419,8.67,0,0.0,8.67,1,1,0.887,1.0,-,"[  1.   0.   1.   2.   1.   0.   0.   0.   8.   1. 607.   0.  50. 198.
   6.   0.]","[  0.   0.   1.   2.   1.   0.   0.   0.   8.   1. 607.   0.  50. 198.
   6.   0.]"
60,unsat,22,36,2,0,0,0.9612,0.0,0.9612,0,0.9612,0.398,0.78,0,0.0,0.78,0,0,0.887,1.0,-,,
61,unsat,22,37,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.02,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
62,sat,23,37,2,0,0,0.8992,0.0,0.8992,0,0.8992,2.993,3.24,0,0.0,3.24,1,1,0.887,1.0,-,"[  1.   0.   2.   1.   0.   1.   0.   0.   7.   5. 500.  -1.  45. 485.
   1.   0.]","[  0.   0.   2.   1.   0.   1.   0.   0.   7.   5. 500.  -1.  45. 485.
   1.   0.]"
63,sat,24,37,2,0,0,0.8992,0.0,0.8992,0,0.8992,1.021,1.8,0,0.0,1.8,1,1,0.887,1.0,-,"[  1.   9.   0.   6.   0.   1.   0.   1.   7.   1. 798.  -1.  41. 689.
   5.   2.]","[  0.   9.   0.   6.   0.   1.   0.   1.   7.   1. 798.  -1.  41. 689.
   5.   2.]"
64,unsat,24,38,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.149,3.19,0,0.0,3.19,0,0,0.887,1.0,-,,
65,unsat,24,39,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.02,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
66,sat,25,39,2,0,0,0.969,0.0,0.969,0,0.969,0.029,0.78,0,0.0,0.78,1,1,0.887,1.0,-,"[0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 0.000e+00 6.000e+00 4.573e+03 1.000e+00 5.000e+01 6.970e+02
 0.000e+00 0.000e+00]","[1.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 0.000e+00 6.000e+00 4.573e+03 1.000e+00 5.000e+01 6.970e+02
 0.000e+00 0.000e+00]"
67,sat,26,39,2,0,0,0.907,0.0,0.907,0,0.907,1.156,2.44,0,0.0,2.44,1,1,0.887,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 0.00e+00
 2.00e+00 0.00e+00 1.10e+03 0.00e+00 4.10e+01 5.99e+02 7.00e+00 0.00e+00]","[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 1.00e+00 0.00e+00
 2.00e+00 0.00e+00 1.10e+03 0.00e+00 4.10e+01 5.99e+02 7.00e+00 0.00e+00]"
68,sat,27,39,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.065,0.3,0,0.0,0.3,1,1,0.887,1.0,-,"[0.00e+00 0.00e+00 2.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.00e+00 6.00e+00 5.00e+03 1.00e+00 4.60e+01 8.01e+02 0.00e+00 0.00e+00]","[1.00e+00 0.00e+00 2.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.00e+00 6.00e+00 5.00e+03 1.00e+00 4.60e+01 8.01e+02 0.00e+00 0.00e+00]"
69,unsat,27,40,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.021,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
70,sat,28,40,2,0,0,0.907,0.0,0.907,0,0.907,0.535,1.29,0,0.0,1.29,1,1,0.887,1.0,-,"[  1.   0.   2.   0.   1.   0.   1.   0.   3.   0. 995.   0.  30. 599.
   7.   2.]","[  0.   0.   2.   0.   1.   0.   1.   0.   3.   0. 995.   0.  30. 599.
   7.   2.]"
71,unsat,28,41,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
72,unsat,28,42,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
73,unsat,28,43,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.022,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
74,sat,29,43,2,0,0,0.8992,0.0,0.8992,0,0.8992,4.091,4.35,0,0.0,4.35,1,1,0.887,1.0,-,"[  1.   2.   2.   6.   1.   0.   1.   0.  10.   0. 304.  -3.  48. 400.
   7.   1.]","[  0.   2.   2.   6.   1.   0.   1.   0.  10.   0. 304.  -3.  48. 400.
   7.   1.]"
75,unsat,29,44,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.022,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
76,unsat,29,45,2,0,0,0.969,0.0,0.969,0,0.969,0.085,0.31,0,0.0,0.31,0,0,0.887,1.0,-,,
77,unsat,29,46,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.02,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
78,unsat,29,47,2,0,0,0.9535,0.0078,0.9535,0,0.9535,3.309,4.35,0,0.0,4.35,0,0,0.887,1.0,-,,
79,unsat,29,48,2,0,0,0.9612,0.0,0.9612,0,0.9612,0.556,0.94,0,0.0,0.94,0,0,0.887,1.0,-,,
80,unsat,29,49,2,0,0,0.9612,0.0,0.9612,0,0.9612,0.385,0.76,0,0.0,0.76,0,0,0.887,1.0,-,,
81,unsat,29,50,2,0,0,0.9767,0.0,0.9767,0,0.9767,0.013,0.24,0,0.0,0.24,0,0,0.887,1.0,-,,
82,unsat,29,51,2,0,0,0.9767,0.0,0.9767,0,0.9767,0.013,0.24,0,0.0,0.24,0,0,0.887,1.0,-,,
83,unsat,29,52,2,0,0,0.969,0.0,0.969,0,0.969,0.089,0.46,0,0.0,0.46,0,0,0.887,1.0,-,,
84,sat,30,52,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.065,0.3,0,0.0,0.3,1,1,0.887,1.0,-,"[ 0.000e+00  1.000e+01  0.000e+00  6.000e+00  1.000e+00  0.000e+00
  1.000e+00  0.000e+00  7.000e+00  0.000e+00  2.766e+03 -3.000e+00
  2.100e+01  4.760e+02  6.000e+00  2.000e+00]","[ 1.000e+00  1.000e+01  0.000e+00  6.000e+00  1.000e+00  0.000e+00
  1.000e+00  0.000e+00  7.000e+00  0.000e+00  2.766e+03 -3.000e+00
  2.100e+01  4.760e+02  6.000e+00  2.000e+00]"
85,unsat,30,53,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.021,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
86,unsat,30,54,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.021,0.26,0,0.0,0.26,0,0,0.887,1.0,-,,
87,unsat,30,55,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.058,2.96,0,0.0,2.96,0,0,0.887,1.0,-,,
88,unsat,30,56,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.021,0.26,0,0.0,0.26,0,0,0.887,1.0,-,,
89,unsat,30,57,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.19,3.24,0,0.0,3.24,0,0,0.887,1.0,-,,
90,unsat,30,58,2,0,0,0.9535,0.0078,0.9535,0,0.9535,2.185,3.14,0,0.0,3.14,0,0,0.887,1.0,-,,
91,sat,31,58,2,0,0,0.8992,0.0,0.8992,0,0.8992,4.71,5.5,0,0.0,5.5,1,1,0.887,1.0,-,"[  1.   0.   2.   5.   1.   0.   1.   0.   1.   6. 911.  -1.  50. 999.
   0.   0.]","[  0.   0.   2.   5.   1.   0.   1.   0.   1.   6. 911.  -1.  50. 999.
   0.   0.]"
92,unsat,31,59,2,0,0,0.9612,0.0,0.9612,0,0.9612,0.512,0.89,0,0.0,0.89,0,0,0.887,1.0,-,,
93,sat,32,59,2,0,0,0.907,0.031,0.938,0,0.938,0.483,5.0,0,0.0,5.0,1,1,0.887,1.0,-,"[ 1.00e+00  0.00e+00  2.00e+00  0.00e+00  0.00e+00  1.00e+00  0.00e+00
  1.00e+00  0.00e+00  6.00e+00  1.70e+03 -3.00e+00  4.50e+01  1.99e+02
  0.00e+00  2.00e+00]","[ 0.00e+00  0.00e+00  2.00e+00  0.00e+00  0.00e+00  1.00e+00  0.00e+00
  1.00e+00  0.00e+00  6.00e+00  1.70e+03 -3.00e+00  4.50e+01  1.99e+02
  0.00e+00  2.00e+00]"
94,sat,33,59,2,0,0,0.9225,0.0078,0.9302,0,0.9302,3.974,5.39,0,0.0,5.39,1,1,0.887,1.0,-,"[0.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 1.100e+01 5.000e+00 1.109e+03 1.000e+00 4.800e+01 2.990e+02
 7.000e+00 0.000e+00]","[1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 0.000e+00 1.100e+01 5.000e+00 1.109e+03 1.000e+00 4.800e+01 2.990e+02
 7.000e+00 0.000e+00]"
95,unsat,33,60,2,0,0,0.969,0.0,0.969,0,0.969,0.087,0.31,0,0.0,0.31,0,0,0.887,1.0,-,,
96,unsat,33,61,2,0,0,0.969,0.0,0.969,0,0.969,0.108,0.33,0,0.0,0.33,0,0,0.887,1.0,-,,
97,unsat,33,62,2,0,0,0.9457,0.0,0.9457,0,0.9457,0.019,0.25,0,0.0,0.25,0,0,0.887,1.0,-,,
98,sat,34,62,2,0,0,0.907,0.0,0.907,0,0.907,3.485,4.24,0,0.0,4.24,1,1,0.887,1.0,-,"[   1.    0.    2.    0.    0.    1.    0.    0.   10.    4. 1000.   -1.
   47.  699.    7.    2.]","[   0.    0.    2.    0.    0.    1.    0.    0.   10.    4. 1000.   -1.
   47.  699.    7.    2.]"
99,unknown,34,62,3,1,0,0.3643,0.0,0.3643,0.155,0.5194,100.693,119.7,100.316,100.59,220.29,0,0,0.887,1.0,-,,
100,sat,35,62,3,0,0,0.8992,0.0,0.8992,0,0.8992,4.222,4.47,0,0.0,4.47,1,1,0.887,1.0,-,"[  1.   5.   1.   2.   1.   0.   0.   1.   3.   4. 503.  -1.  50. 299.
   7.   1.]","[  0.   5.   1.   2.   1.   0.   0.   1.   3.   4. 503.  -1.  50. 299.
   7.   1.]"
101,unsat,35,63,3,0,0,0.9535,0.0078,0.9535,0,0.9535,1.734,2.78,0,0.0,2.78,0,0,0.887,1.0,-,,
102,sat,36,63,3,0,0,0.9457,0.0,0.9457,0,0.9457,0.132,0.36,0,0.0,0.36,1,1,0.887,1.0,-,"[1.000e+00 0.000e+00 2.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 1.000e+00 1.000e+01 5.000e+00 4.826e+03 1.000e+00 2.600e+01 8.060e+02
 0.000e+00 1.000e+00]","[0.000e+00 0.000e+00 2.000e+00 0.000e+00 1.000e+00 1.000e+00 0.000e+00
 1.000e+00 1.000e+01 5.000e+00 4.826e+03 1.000e+00 2.600e+01 8.060e+02
 0.000e+00 1.000e+00]"
