Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
39,unsat,9,30,0,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
40,unknown,9,30,1,1,0,0.7624,0.0,0.7624,0.0594,0.8218,100.042,102.24,100.021,100.11,202.35,0,0,0.8822,1.0,-,,
41,unsat,9,31,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
42,unsat,9,32,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
43,sat,10,32,1,0,0,0.8911,0.0,0.8911,0,0.8911,75.206,76.9,0,0.0,76.9,1,1,0.8822,1.0,-,"[ 0.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  0.000e+00
  1.000e+00  0.000e+00  3.000e+00  6.000e+00  1.139e+03 -1.000e+00
  5.000e+01  2.900e+01  6.000e+00  1.000e+00]","[ 1.000e+00  0.000e+00  0.000e+00  1.000e+00  1.000e+00  0.000e+00
  1.000e+00  0.000e+00  3.000e+00  6.000e+00  1.139e+03 -1.000e+00
  5.000e+01  2.900e+01  6.000e+00  1.000e+00]"
44,unsat,10,33,1,0,0,0.9307,0.0,0.9307,0,0.9307,95.797,96.21,0,0.0,96.21,0,0,0.8822,1.0,-,,
45,unsat,10,34,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
46,unsat,10,35,1,0,0,0.9307,0.0,0.9307,0,0.9307,70.387,71.02,0,0.0,71.02,0,0,0.8822,1.0,-,,
47,unsat,10,36,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
48,unsat,10,37,1,0,0,0.9307,0.0,0.9307,0,0.9307,99.788,99.98,0,0.0,99.98,0,0,0.8822,1.0,-,,
49,unsat,10,38,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
50,sat,11,38,1,0,0,0.9703,0.0,0.9703,0,0.9703,0.294,0.69,0,0.0,0.69,1,1,0.8822,1.0,-,"[  0.  10.   2.   6.   1.   1.   1.   1.   0.   6. 900.   1.  50. 700.
   4.   0.]","[  1.  10.   2.   6.   1.   1.   1.   1.   0.   6. 900.   1.  50. 700.
   4.   0.]"
51,unsat,11,39,1,1,1,0.9307,0.0,0.9307,0.0,0.9307,100.026,100.43,89.277,89.32,189.75,0,0,0.8822,1.0,-,,
52,unsat,11,40,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
53,unsat,11,41,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.013,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
54,unsat,11,42,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
55,unsat,11,43,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
56,unsat,11,44,1,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
57,unknown,11,44,2,1,0,0.9307,0.0,0.9307,0.0,0.9307,100.013,100.42,100.007,100.05,200.47,0,0,0.8822,1.0,-,,
58,unsat,11,45,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
59,sat,12,45,2,0,0,0.9406,0.0,0.9406,0,0.9406,1.773,2.39,0,0.0,2.39,1,1,0.8822,1.0,-,"[  0.   4.   0.   0.   1.   0.   1.   1.   4.   0. 600.   1.  20. 178.
   7.   0.]","[  1.   4.   0.   0.   1.   0.   1.   1.   4.   0. 600.   1.  20. 178.
   7.   0.]"
60,unsat,12,46,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.39,0,0.0,0.39,0,0,0.8822,1.0,-,,
61,unsat,12,47,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
62,sat,13,47,2,0,0,0.9505,0.0,0.9505,0,0.9505,0.932,1.54,0,0.0,1.54,1,1,0.8822,1.0,-,"[  0.   0.   0.   2.   0.   1.   0.   0.   8.   6. 575.  -1.  35. 496.
   7.   2.]","[  1.   0.   0.   2.   0.   1.   0.   0.   8.   6. 575.  -1.  35. 496.
   7.   2.]"
63,sat,14,47,2,0,0,0.9604,0.0,0.9604,0,0.9604,0.507,0.9,0,0.0,0.9,1,1,0.8822,1.0,-,"[  0.   0.   1.   0.   1.   1.   1.   1.  11.   6. 700.   1.   1. 608.
   3.   0.]","[  1.   0.   1.   0.   1.   1.   1.   1.  11.   6. 700.   1.   1. 608.
   3.   0.]"
64,unsat,14,48,2,0,0,0.9307,0.0,0.9307,0,0.9307,90.581,91.2,0,0.0,91.2,0,0,0.8822,1.0,-,,
65,unsat,14,49,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
66,unsat,14,50,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
67,sat,15,50,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.038,0.43,0,0.0,0.43,1,1,0.8822,1.0,-,"[1.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.10e+03 1.00e+00 5.00e+01 5.99e+02 7.00e+00 0.00e+00]","[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.10e+03 1.00e+00 5.00e+01 5.99e+02 7.00e+00 0.00e+00]"
68,unsat,15,51,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
69,unsat,15,52,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
70,sat,16,52,2,0,0,0.9703,0.0,0.9703,0,0.9703,0.327,0.51,0,0.0,0.51,1,1,0.8822,1.0,-,"[  0.   6.   1.   0.   1.   1.   0.   1.   0.   6. 901.   1.  49. 565.
   5.   1.]","[  1.   6.   1.   0.   1.   1.   0.   1.   0.   6. 901.   1.  49. 565.
   5.   1.]"
71,unsat,16,53,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
72,unsat,16,54,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
73,unsat,16,55,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.013,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
74,sat,17,55,2,0,0,0.9505,0.0,0.9505,0,0.9505,1.267,1.88,0,0.0,1.88,1,1,0.8822,1.0,-,"[  0.  10.   1.   6.   0.   0.   1.   0.   0.   6. 301.   1.  16. 400.
   0.   2.]","[  1.  10.   1.   6.   0.   0.   1.   0.   0.   6. 301.   1.  16. 400.
   0.   2.]"
75,unsat,17,56,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
76,unsat,17,57,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
77,unsat,17,58,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.2,0,0.0,0.2,0,0,0.8822,1.0,-,,
78,unsat,17,59,2,1,1,0.9307,0.0,0.9307,0.0,0.9307,100.014,100.42,87.639,87.68,188.1,0,0,0.8822,1.0,-,,
79,unsat,17,60,2,0,0,0.9604,0.0,0.9604,0,0.9604,1.232,1.85,0,0.0,1.85,0,0,0.8822,1.0,-,,
80,unsat,17,61,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
81,unsat,17,62,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
82,unsat,17,63,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
83,unsat,17,64,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.011,0.4,0,0.0,0.4,0,0,0.8822,1.0,-,,
84,unsat,17,65,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
85,unsat,17,66,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
86,unsat,17,67,2,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.19,0,0.0,0.19,0,0,0.8822,1.0,-,,
87,unknown,17,67,3,1,0,0.9307,0.0,0.9307,0.0,0.9307,100.025,100.43,100.012,100.05,200.49,0,0,0.8822,1.0,-,,
88,unsat,17,68,3,0,0,0.9802,0.0,0.9802,0,0.9802,0.012,0.18,0,0.0,0.18,0,0,0.8822,1.0,-,,
89,unsat,17,69,3,1,1,0.9307,0.0,0.9307,0.0,0.9307,100.012,100.42,94.508,94.55,194.96,0,0,0.8822,1.0,-,,
