Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.52,0.0,0.52,0.08,0.6,100.069,101.72,81.59,81.67,183.39,1,1,0.8524,1.0,-,[50.  0.  2. 16.  0.  0.  5.  4.  1.  0.  0. 81. 40.],[50.  0.  2. 16.  0.  0.  5.  4.  0.  0.  0. 81. 40.]
2,sat,2,0,0,0,0,0.52,0.0,0.52,0,0.52,77.185,77.57,0,0.0,77.57,1,1,0.8524,1.0,-,[69.  0.  0. 11.  6.  9.  0.  0.  1.  1.  1. 61. 19.],[69.  0.  0. 11.  6.  9.  0.  0.  0.  1.  1. 61. 19.]
3,sat,3,0,0,1,1,0.4,0.0,0.4,0.2,0.6,100.139,100.7,50.715,50.78,151.49,1,1,0.8524,1.0,-,[22.  3.  8.  9.  0.  3.  5.  4.  0.  1. 10. 51. 40.],[22.  3.  8.  9.  0.  3.  5.  4.  1.  1. 10. 51. 40.]
4,unsat,3,1,0,0,0,0.84,0.0,0.84,0,0.84,0.133,0.3,0,0.0,0.3,0,0,0.8524,1.0,-,,
5,unsat,3,2,0,0,0,0.8,0.0,0.8,0,0.8,0.699,0.93,0,0.0,0.93,0,0,0.8524,1.0,-,,
6,unsat,3,3,0,0,0,0.8,0.0,0.8,0,0.8,0.992,1.16,0,0.0,1.16,0,0,0.8524,1.0,-,,
7,unsat,3,4,0,0,0,0.84,0.0,0.84,0,0.84,0.117,0.28,0,0.0,0.28,0,0,0.8524,1.0,-,,
8,unsat,3,5,0,0,0,0.84,0.0,0.84,0,0.84,0.108,0.27,0,0.0,0.27,0,0,0.8524,1.0,-,,
9,unsat,3,6,0,0,0,0.76,0.0,0.76,0,0.76,0.844,1.15,0,0.0,1.15,0,0,0.8524,1.0,-,,
10,unsat,3,7,0,0,0,0.84,0.0,0.84,0,0.84,0.09,0.26,0,0.0,0.26,0,0,0.8524,1.0,-,,
11,unsat,3,8,0,0,0,0.8,0.0,0.8,0,0.8,0.842,1.03,0,0.0,1.03,0,0,0.8524,1.0,-,,
12,unsat,3,9,0,0,0,0.8,0.0,0.8,0,0.8,0.651,0.85,0,0.0,0.85,0,0,0.8524,1.0,-,,
13,sat,4,9,0,0,0,0.48,0.0,0.48,0,0.48,52.588,53.12,0,0.0,53.12,1,1,0.8524,1.0,-,[80.  6. 14. 12.  5. 13.  5.  0.  0.  1.  0. 45. 39.],[80.  6. 14. 12.  5. 13.  5.  0.  1.  1.  0. 45. 39.]
14,unknown,4,9,1,1,0,0.48,0.0,0.48,0.04,0.52,100.011,100.48,100.061,100.13,200.6,0,0,0.8524,1.0,-,,
15,sat,5,9,1,0,0,0.56,0.0,0.56,0,0.56,38.518,38.91,0,0.0,38.91,1,1,0.8524,1.0,-,[100.   4.  14.   5.   6.   4.   5.   3.   1.   1.  10.  99.  40.],[100.   4.  14.   5.   6.   4.   5.   3.   0.   1.  10.  99.  40.]
16,unsat,5,10,1,0,0,0.68,0.0,0.68,0,0.68,4.546,4.92,0,0.0,4.92,0,0,0.8524,1.0,-,,
17,unsat,5,11,1,0,0,0.84,0.0,0.84,0,0.84,0.085,0.3,0,0.0,0.3,0,0,0.8524,1.0,-,,
18,unknown,5,11,2,1,0,0.44,0.0,0.44,0.08,0.52,100.056,100.48,100.015,100.08,200.56,0,0,0.8524,1.0,-,,
19,unsat,5,12,2,0,0,0.84,0.0,0.84,0,0.84,0.068,0.23,0,0.0,0.23,0,0,0.8524,1.0,-,,
20,unsat,5,13,2,0,0,0.84,0.0,0.84,0,0.84,0.095,0.32,0,0.0,0.32,0,0,0.8524,1.0,-,,
21,unsat,5,14,2,0,0,0.84,0.0,0.84,0,0.84,0.107,0.27,0,0.0,0.27,0,0,0.8524,1.0,-,,
22,unsat,5,15,2,0,0,0.84,0.0,0.84,0,0.84,0.093,0.25,0,0.0,0.25,0,0,0.8524,1.0,-,,
