Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.7674,0.0,0.7674,0.124,0.8915,100.009,114.19,60.755,60.84,175.03,1,1,0.8519,1.0,-,[59.  5.  1. 15.  4.  0.  1.  1.  1.  0.  2. 90. 40.],[59.  5.  1. 15.  4.  0.  1.  1.  0.  0.  2. 90. 40.]
2,unknown,1,0,1,1,0,0.6512,0.0,0.6512,0.1705,0.8217,100.353,122.34,100.173,100.31,222.65,0,0,0.8519,1.0,-,,
3,unknown,1,0,2,1,0,0.5426,0.0,0.5426,0.2791,0.8217,100.286,130.95,100.178,100.32,231.27,0,0,0.8519,1.0,-,,
4,unknown,1,0,3,1,0,0.8837,0.0,0.8837,0.0078,0.8915,100.034,100.54,100.134,100.22,200.76,0,0,0.8519,1.0,-,,
5,unknown,1,0,4,1,0,0.8915,0.0,0.8915,0.0078,0.8992,100.011,101.08,100.027,100.11,201.19,0,0,0.8519,1.0,-,,
6,unknown,1,0,5,1,0,0.8295,0.0,0.8295,0.0388,0.8682,100.292,103.48,100.166,100.27,203.76,0,0,0.8519,1.0,-,,
7,unknown,1,0,6,1,0,0.8527,0.0,0.8527,0.0388,0.8915,100.141,103.3,100.091,100.18,203.48,0,0,0.8519,1.0,-,,
8,unknown,1,0,7,1,0,0.8295,0.0,0.8295,0.0388,0.8682,100.01,103.38,100.048,100.15,203.53,0,0,0.8519,1.0,-,,
9,unknown,1,0,8,1,0,0.8527,0.0,0.8527,0.0233,0.876,100.138,102.35,100.031,100.13,202.48,0,0,0.8519,1.0,-,,
