Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
15,unsat,0,15,0,0,0,0.56,0.0,0.56,0,0.56,12.467,12.63,0,0.0,12.63,0,0,0.796,1.0,-,,
16,unsat,0,16,0,0,0,0.56,0.0,0.56,0,0.56,6.806,6.99,0,0.0,6.99,0,0,0.796,1.0,-,,
17,unsat,0,17,0,0,0,0.56,0.0,0.56,0,0.56,7.002,7.17,0,0.0,7.17,0,0,0.796,1.0,-,,
18,unsat,0,18,0,0,0,0.52,0.0,0.52,0,0.52,9.407,9.58,0,0.0,9.58,0,0,0.796,1.0,-,,
19,unsat,0,19,0,0,0,0.56,0.0,0.56,0,0.56,9.827,10.01,0,0.0,10.01,0,0,0.796,1.0,-,,
20,unsat,0,20,0,0,0,0.52,0.0,0.52,0,0.52,11.38,11.55,0,0.0,11.55,0,0,0.796,1.0,-,,
21,unsat,0,21,0,0,0,0.56,0.0,0.56,0,0.56,8.485,8.66,0,0.0,8.66,0,0,0.796,1.0,-,,
22,unsat,0,22,0,0,0,0.56,0.0,0.56,0,0.56,12.787,12.96,0,0.0,12.96,0,0,0.796,1.0,-,,
23,unsat,0,23,0,0,0,0.56,0.0,0.56,0,0.56,9.17,9.36,0,0.0,9.36,0,0,0.796,1.0,-,,
24,unsat,0,24,0,0,0,0.56,0.0,0.56,0,0.56,5.133,5.31,0,0.0,5.31,0,0,0.796,1.0,-,,
25,unsat,0,25,0,0,0,0.52,0.0,0.52,0,0.52,5.879,6.07,0,0.0,6.07,0,0,0.796,1.0,-,,
26,unsat,0,26,0,0,0,0.56,0.0,0.56,0,0.56,9.79,9.96,0,0.0,9.96,0,0,0.796,1.0,-,,
27,unsat,0,27,0,0,0,0.56,0.0,0.56,0,0.56,7.486,7.66,0,0.0,7.66,0,0,0.796,1.0,-,,
28,unsat,0,28,0,0,0,0.56,0.0,0.56,0,0.56,6.773,6.97,0,0.0,6.97,0,0,0.796,1.0,-,,
29,unsat,0,29,0,0,0,0.56,0.0,0.56,0,0.56,8.135,8.33,0,0.0,8.33,0,0,0.796,1.0,-,,
30,unsat,0,30,0,0,0,0.56,0.0,0.56,0,0.56,7.402,7.57,0,0.0,7.57,0,0,0.796,1.0,-,,
31,unsat,0,31,0,0,0,0.56,0.0,0.56,0,0.56,12.237,12.41,0,0.0,12.41,0,0,0.796,1.0,-,,
32,unsat,0,32,0,0,0,0.56,0.0,0.56,0,0.56,12.292,12.46,0,0.0,12.46,0,0,0.796,1.0,-,,
33,unsat,0,33,0,0,0,0.56,0.0,0.56,0,0.56,17.552,17.74,0,0.0,17.74,0,0,0.796,1.0,-,,
34,unsat,0,34,0,0,0,0.56,0.0,0.56,0,0.56,10.374,10.54,0,0.0,10.54,0,0,0.796,1.0,-,,
35,unsat,0,35,0,0,0,0.56,0.0,0.56,0,0.56,8.662,8.82,0,0.0,8.82,0,0,0.796,1.0,-,,
36,unsat,0,36,0,0,0,0.56,0.0,0.56,0,0.56,8.158,8.32,0,0.0,8.32,0,0,0.796,1.0,-,,
37,unsat,0,37,0,0,0,0.56,0.0,0.56,0,0.56,6.79,6.97,0,0.0,6.97,0,0,0.796,1.0,-,,
38,unsat,0,38,0,0,0,0.52,0.0,0.52,0,0.52,26.004,26.18,0,0.0,26.18,0,0,0.796,1.0,-,,
39,unsat,0,39,0,0,0,0.56,0.0,0.56,0,0.56,9.632,9.8,0,0.0,9.8,0,0,0.796,1.0,-,,
40,unsat,0,40,0,0,0,0.56,0.0,0.56,0,0.56,5.973,6.14,0,0.0,6.14,0,0,0.796,1.0,-,,
41,unsat,0,41,0,0,0,0.52,0.0,0.52,0,0.52,8.581,8.75,0,0.0,8.75,0,0,0.796,1.0,-,,
42,unsat,0,42,0,0,0,0.52,0.0,0.52,0,0.52,40.024,40.19,0,0.0,40.19,0,0,0.796,1.0,-,,
43,unsat,0,43,0,0,0,0.56,0.0,0.56,0,0.56,8.116,8.29,0,0.0,8.29,0,0,0.796,1.0,-,,
44,unsat,0,44,0,0,0,0.56,0.0,0.56,0,0.56,5.3,5.46,0,0.0,5.46,0,0,0.796,1.0,-,,
45,unsat,0,45,0,0,0,0.56,0.0,0.56,0,0.56,5.169,5.34,0,0.0,5.34,0,0,0.796,1.0,-,,
46,unsat,0,46,0,0,0,0.56,0.0,0.56,0,0.56,5.46,5.63,0,0.0,5.63,0,0,0.796,1.0,-,,
47,unsat,0,47,0,0,0,0.56,0.0,0.56,0,0.56,6.388,6.55,0,0.0,6.55,0,0,0.796,1.0,-,,
48,unsat,0,48,0,0,0,0.52,0.0,0.52,0,0.52,10.837,11.01,0,0.0,11.01,0,0,0.796,1.0,-,,
49,unsat,0,49,0,0,0,0.56,0.0,0.56,0,0.56,8.401,8.57,0,0.0,8.57,0,0,0.796,1.0,-,,
50,unsat,0,50,0,0,0,0.52,0.0,0.52,0,0.52,7.839,8.01,0,0.0,8.01,0,0,0.796,1.0,-,,
51,unsat,0,51,0,0,0,0.56,0.0,0.56,0,0.56,11.451,11.63,0,0.0,11.63,0,0,0.796,1.0,-,,
52,unsat,0,52,0,0,0,0.6,0.0,0.6,0,0.6,4.058,4.22,0,0.0,4.22,0,0,0.796,1.0,-,,
53,unsat,0,53,0,0,0,0.56,0.0,0.56,0,0.56,5.721,5.89,0,0.0,5.89,0,0,0.796,1.0,-,,
54,unsat,0,54,0,0,0,0.56,0.0,0.56,0,0.56,9.241,9.41,0,0.0,9.41,0,0,0.796,1.0,-,,
55,unsat,0,55,0,0,0,0.56,0.0,0.56,0,0.56,5.97,6.14,0,0.0,6.14,0,0,0.796,1.0,-,,
56,unsat,0,56,0,0,0,0.56,0.0,0.56,0,0.56,8.741,8.91,0,0.0,8.91,0,0,0.796,1.0,-,,
57,unsat,0,57,0,0,0,0.56,0.0,0.56,0,0.56,6.246,6.42,0,0.0,6.42,0,0,0.796,1.0,-,,
58,unsat,0,58,0,0,0,0.52,0.0,0.52,0,0.52,12.036,12.21,0,0.0,12.21,0,0,0.796,1.0,-,,
59,unsat,0,59,0,0,0,0.56,0.0,0.56,0,0.56,25.664,25.83,0,0.0,25.83,0,0,0.796,1.0,-,,
60,unsat,0,60,0,0,0,0.56,0.0,0.56,0,0.56,9.28,9.45,0,0.0,9.45,0,0,0.796,1.0,-,,
61,unsat,0,61,0,0,0,0.56,0.0,0.56,0,0.56,9.505,9.68,0,0.0,9.68,0,0,0.796,1.0,-,,
62,unsat,0,62,0,0,0,0.56,0.0,0.56,0,0.56,9.082,9.26,0,0.0,9.26,0,0,0.796,1.0,-,,
63,unsat,0,63,0,0,0,0.52,0.0,0.52,0,0.52,9.577,9.76,0,0.0,9.76,0,0,0.796,1.0,-,,
64,unsat,0,64,0,0,0,0.6,0.0,0.6,0,0.6,5.216,5.38,0,0.0,5.38,0,0,0.796,1.0,-,,
65,unsat,0,65,0,0,0,0.56,0.0,0.56,0,0.56,6.18,6.35,0,0.0,6.35,0,0,0.796,1.0,-,,
66,unsat,0,66,0,0,0,0.52,0.0,0.52,0,0.52,7.091,7.27,0,0.0,7.27,0,0,0.796,1.0,-,,
67,unsat,0,67,0,0,0,0.56,0.0,0.56,0,0.56,6.416,6.59,0,0.0,6.59,0,0,0.796,1.0,-,,
68,unsat,0,68,0,0,0,0.56,0.0,0.56,0,0.56,7.82,7.99,0,0.0,7.99,0,0,0.796,1.0,-,,
