Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.344,0.5,0,0.0,0.5,0,0,0.7133,1.0,-,,
2,sat,1,1,0,0,0,0.6364,0.0,0.6364,0,0.6364,1.463,1.62,0,0.0,1.62,1,1,0.7133,1.0,-,"[0.0000e+00 4.9000e+01 0.0000e+00 9.0000e+00 1.3012e+04 2.0000e+00
 1.0000e+00 4.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00]","[0.0000e+00 4.9000e+01 0.0000e+00 9.0000e+00 1.3012e+04 2.0000e+00
 1.0000e+00 4.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00]"
3,unsat,1,2,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.35,0.49,0,0.0,0.49,0,0,0.7133,1.0,-,,
4,unsat,1,3,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.357,0.5,0,0.0,0.5,0,0,0.7133,1.0,-,,
5,unsat,1,4,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.34,0.48,0,0.0,0.48,0,0,0.7133,1.0,-,,
6,unsat,1,5,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.344,0.49,0,0.0,0.49,0,0,0.7133,1.0,-,,
7,unsat,1,6,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.439,0.58,0,0.0,0.58,0,0,0.7133,1.0,-,,
8,unsat,1,7,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.371,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
9,unsat,1,8,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.372,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
10,unsat,1,9,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.276,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
11,unsat,1,10,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.236,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
12,unsat,1,11,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.275,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
13,unsat,1,12,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.373,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
14,unsat,1,13,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.227,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
15,unsat,1,14,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.228,0.39,0,0.0,0.39,0,0,0.7133,1.0,-,,
16,unsat,1,15,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.463,0.61,0,0.0,0.61,0,0,0.7133,1.0,-,,
17,unsat,1,16,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.313,0.46,0,0.0,0.46,0,0,0.7133,1.0,-,,
18,unsat,1,17,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.308,0.46,0,0.0,0.46,0,0,0.7133,1.0,-,,
19,unsat,1,18,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.322,0.47,0,0.0,0.47,0,0,0.7133,1.0,-,,
20,unsat,1,19,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.167,0.31,0,0.0,0.31,0,0,0.7133,1.0,-,,
21,unsat,1,20,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.256,0.4,0,0.0,0.4,0,0,0.7133,1.0,-,,
22,sat,2,20,0,0,0,0.6364,0.0,0.6364,0,0.6364,2.359,2.53,0,0.0,2.53,1,1,0.7133,1.0,-,"[0.0000e+00 4.0000e+00 0.0000e+00 7.0000e+00 1.2976e+04 1.0000e+00
 1.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00]","[0.0000e+00 4.0000e+00 0.0000e+00 7.0000e+00 1.2976e+04 1.0000e+00
 1.0000e+00 1.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00]"
23,unsat,2,21,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.232,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
24,unsat,2,22,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.277,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
25,unsat,2,23,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.288,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
26,unsat,2,24,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.509,0.65,0,0.0,0.65,0,0,0.7133,1.0,-,,
27,unsat,2,25,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.503,0.65,0,0.0,0.65,0,0,0.7133,1.0,-,,
28,unsat,2,26,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.28,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
29,unsat,2,27,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.247,0.39,0,0.0,0.39,0,0,0.7133,1.0,-,,
30,unsat,2,28,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.35,0.49,0,0.0,0.49,0,0,0.7133,1.0,-,,
31,unsat,2,29,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.348,0.49,0,0.0,0.49,0,0,0.7133,1.0,-,,
32,unsat,2,30,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.377,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
33,unsat,2,31,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.232,0.38,0,0.0,0.38,0,0,0.7133,1.0,-,,
34,unsat,2,32,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.369,0.51,0,0.0,0.51,0,0,0.7133,1.0,-,,
35,unsat,2,33,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.243,0.39,0,0.0,0.39,0,0,0.7133,1.0,-,,
36,unsat,2,34,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.273,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
37,unsat,2,35,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.275,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
38,unsat,2,36,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.376,0.53,0,0.0,0.53,0,0,0.7133,1.0,-,,
39,unsat,2,37,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.393,0.56,0,0.0,0.56,0,0,0.7133,1.0,-,,
40,unsat,2,38,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.346,0.51,0,0.0,0.51,0,0,0.7133,1.0,-,,
41,unsat,2,39,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.4,0.55,0,0.0,0.55,0,0,0.7133,1.0,-,,
42,unsat,2,40,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.368,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
43,unsat,2,41,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.446,0.59,0,0.0,0.59,0,0,0.7133,1.0,-,,
44,unsat,2,42,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.225,0.37,0,0.0,0.37,0,0,0.7133,1.0,-,,
45,unsat,2,43,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.346,0.5,0,0.0,0.5,0,0,0.7133,1.0,-,,
46,unsat,2,44,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.281,0.44,0,0.0,0.44,0,0,0.7133,1.0,-,,
47,unsat,2,45,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.289,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
48,unsat,2,46,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.28,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
49,unsat,2,47,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.298,0.47,0,0.0,0.47,0,0,0.7133,1.0,-,,
50,unsat,2,48,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.265,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
51,unsat,2,49,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.372,0.52,0,0.0,0.52,0,0,0.7133,1.0,-,,
52,unsat,2,50,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.319,0.48,0,0.0,0.48,0,0,0.7133,1.0,-,,
53,unsat,2,51,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.249,0.41,0,0.0,0.41,0,0,0.7133,1.0,-,,
54,unsat,2,52,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.284,0.45,0,0.0,0.45,0,0,0.7133,1.0,-,,
55,unsat,2,53,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.359,0.51,0,0.0,0.51,0,0,0.7133,1.0,-,,
56,unsat,2,54,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.269,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
57,unsat,2,55,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.289,0.44,0,0.0,0.44,0,0,0.7133,1.0,-,,
58,unsat,2,56,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.313,0.46,0,0.0,0.46,0,0,0.7133,1.0,-,,
59,unsat,2,57,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.331,0.48,0,0.0,0.48,0,0,0.7133,1.0,-,,
60,unsat,2,58,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.32,0.47,0,0.0,0.47,0,0,0.7133,1.0,-,,
61,unsat,2,59,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.304,0.45,0,0.0,0.45,0,0,0.7133,1.0,-,,
62,unsat,2,60,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.273,0.42,0,0.0,0.42,0,0,0.7133,1.0,-,,
63,unsat,2,61,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.278,0.43,0,0.0,0.43,0,0,0.7133,1.0,-,,
64,unsat,2,62,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.361,0.51,0,0.0,0.51,0,0,0.7133,1.0,-,,
65,unsat,2,63,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.487,0.63,0,0.0,0.63,0,0,0.7133,1.0,-,,
66,unsat,2,64,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.46,0.61,0,0.0,0.61,0,0,0.7133,1.0,-,,
67,unsat,2,65,0,0,0,0.6364,0.0,0.6364,0,0.6364,0.346,0.49,0,0.0,0.49,0,0,0.7133,1.0,-,,
