Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.624,0.0,0.624,0.032,0.632,100.757,101.35,100.631,100.9,202.26,0,0,0.6933,1.0,-,,
2,unknown,0,0,2,1,0,0.616,0.0,0.616,0.04,0.632,100.153,100.8,101.089,101.35,202.16,0,0,0.6933,1.0,-,,
3,unsat,0,1,2,0,0,0.616,0.0,0.616,0,0.616,0.088,1.13,0,0.0,1.13,0,0,0.6933,1.0,-,,
4,unsat,0,2,2,0,0,0.616,0.0,0.616,0,0.616,0.084,0.78,0,0.0,0.78,0,0,0.6933,1.0,-,,
5,unknown,0,2,3,1,0,0.624,0.0,0.624,0.032,0.632,101.734,102.37,100.166,100.43,202.8,0,0,0.6933,1.0,-,,
6,unknown,0,2,4,1,0,0.624,0.0,0.624,0.032,0.632,100.095,100.8,100.296,100.57,201.37,0,0,0.6933,1.0,-,,
7,unsat,0,3,4,0,0,0.616,0.0,0.616,0,0.616,0.081,0.73,0,0.0,0.73,0,0,0.6933,1.0,-,,
8,unknown,0,3,5,1,0,0.624,0.0,0.624,0.032,0.632,100.924,101.51,100.016,100.28,201.79,0,0,0.6933,1.0,-,,
9,unsat,0,4,5,0,0,0.616,0.0,0.616,0,0.616,0.077,0.72,0,0.0,0.72,0,0,0.6933,1.0,-,,
10,unsat,0,5,5,0,0,0.616,0.0,0.616,0,0.616,0.078,0.73,0,0.0,0.73,0,0,0.6933,1.0,-,,
11,unsat,0,6,5,0,0,0.616,0.0,0.616,0,0.616,0.081,0.74,0,0.0,0.74,0,0,0.6933,1.0,-,,
12,unsat,0,7,5,0,0,0.616,0.0,0.616,0,0.616,0.079,0.77,0,0.0,0.77,0,0,0.6933,1.0,-,,
13,unknown,0,7,6,1,0,0.592,0.0,0.592,0.032,0.616,100.131,100.95,100.034,100.33,201.28,0,0,0.6933,1.0,-,,
14,unknown,0,7,7,1,0,0.624,0.0,0.624,0.032,0.632,101.297,101.98,100.091,100.38,202.37,0,0,0.6933,1.0,-,,
15,unknown,0,7,8,1,0,0.624,0.0,0.624,0.032,0.632,100.636,101.29,100.279,100.57,201.85,0,0,0.6933,1.0,-,,
16,unsat,0,8,8,0,0,0.616,0.0,0.616,0,0.616,0.079,0.76,0,0.0,0.76,0,0,0.6933,1.0,-,,
17,unsat,0,9,8,0,0,0.616,0.0,0.616,0,0.616,0.079,0.75,0,0.0,0.75,0,0,0.6933,1.0,-,,
18,unknown,0,9,9,1,0,0.616,0.0,0.616,0.04,0.632,101.173,101.8,100.264,100.52,202.33,0,0,0.6933,1.0,-,,
