Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
62,sat,52,10,0,0,0,0.3636,0.0,0.3636,0,0.3636,2.672,2.83,0,0.0,2.83,1,1,0.8284,1.0,-,[29.  6. 13.  1.  0.  9.  5.  4.  0. 10. 10. 11. 25.],[29.  6. 13.  1.  0.  9.  5.  4.  1. 10. 10. 11. 25.]
63,sat,53,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,54.543,54.71,0,0.0,54.71,1,1,0.8284,1.0,-,[40.  2. 12.  2.  0. 10.  1.  0.  0.  1. 11. 30. 40.],[40.  2. 12.  2.  0. 10.  1.  0.  1.  1. 11. 30. 40.]
64,sat,54,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,6.525,6.72,0,0.0,6.72,1,1,0.8284,1.0,-,[49.  6.  9. 11.  0. 13.  5.  4.  1.  0.  0. 96. 19.],[49.  6.  9. 11.  0. 13.  5.  4.  0.  0.  0. 96. 19.]
65,sat,55,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,53.369,53.56,0,0.0,53.56,1,1,0.8284,1.0,-,[30.  4.  8.  3.  5. 13.  1.  1.  0.  1. 19. 54. 29.],[30.  4.  8.  3.  5. 13.  1.  1.  1.  1. 19. 54. 29.]
66,sat,56,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,29.807,30.0,0,0.0,30.0,1,1,0.8284,1.0,-,[96.  1.  0.  2.  0. 12.  5.  3.  1.  1.  9. 61. 34.],[96.  1.  0.  2.  0. 12.  5.  3.  0.  1.  9. 61. 34.]
67,sat,57,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,31.9,32.09,0,0.0,32.09,1,1,0.8284,1.0,-,[90.  2.  0. 11.  5.  5.  5.  0.  0.  0. 10. 81. 18.],[90.  2.  0. 11.  5.  5.  5.  0.  1.  0. 10. 81. 18.]
68,sat,58,10,0,0,0,0.2727,0.0,0.2727,0,0.2727,19.096,19.31,0,0.0,19.31,1,1,0.8284,1.0,-,[87.  4. 13.  1.  1. 12.  5.  0.  1. 10. 17. 29. 10.],[87.  4. 13.  1.  1. 12.  5.  0.  0. 10. 17. 29. 10.]
69,unsat,58,11,0,0,0,0.1818,0.0,0.1818,0,0.1818,12.894,13.15,0,0.0,13.15,0,0,0.8284,1.0,-,,
70,unsat,58,12,0,0,0,0.1818,0.0909,0.2727,0,0.2727,7.553,7.8,0,0.0,7.8,0,0,0.8284,1.0,-,,
71,sat,59,12,0,0,0,0.2727,0.0,0.2727,0,0.2727,8.933,9.15,0,0.0,9.15,1,1,0.8284,1.0,-,[89.  0. 15.  2.  3. 13.  5.  1.  1. 10. 19. 10. 19.],[89.  0. 15.  2.  3. 13.  5.  1.  0. 10. 19. 10. 19.]
72,sat,60,12,0,0,0,0.1818,0.0,0.1818,0,0.1818,16.672,16.86,0,0.0,16.86,1,1,0.8284,1.0,-,[69.  2. 15. 12.  6. 10.  5.  4.  1.  0. 12. 85.  9.],[69.  2. 15. 12.  6. 10.  5.  4.  0.  0. 12. 85.  9.]
73,sat,61,12,0,0,0,0.1818,0.0,0.1818,0,0.1818,8.526,8.72,0,0.0,8.72,1,1,0.8284,1.0,-,[75.  6.  8.  4.  0. 12.  0.  2.  1.  1.  0. 92. 40.],[75.  6.  8.  4.  0. 12.  0.  2.  0.  1.  0. 92. 40.]
74,sat,62,12,0,0,0,0.1818,0.0,0.1818,0,0.1818,31.088,31.28,0,0.0,31.28,1,1,0.8284,1.0,-,[79.  1.  0. 10.  0.  4.  0.  0.  1.  3.  9. 12. 40.],[79.  1.  0. 10.  0.  4.  0.  0.  0.  3.  9. 12. 40.]
